"","year","mon.day","date","district","river","bank","species","fish.count","comments","run_desc","run","maturity","proj.id","proj","header.comment","pyd.id","count.type","usage"
"2466",2023,"15-Sep","9/15/23 0:00",NA,"Kwethluk River",NA,"Chinook",NA,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2467",2023,"16-Sep","9/16/23 0:00",NA,"Kwethluk River",NA,"Chinook",NA,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2468",2023,"17-Sep","9/17/23 0:00",NA,"Kwethluk River",NA,"Chinook",NA,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2469",2023,"18-Sep","9/18/23 0:00",NA,"Kwethluk River",NA,"Chinook",NA,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2470",2023,"19-Sep","9/19/23 0:00",NA,"Kwethluk River",NA,"Chinook",NA,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2471",2023,"20-Sep","9/20/23 0:00",NA,"Kwethluk River",NA,"Chinook",NA,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2472",1992,"15-Jun","6/15/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2473",1992,"16-Jun","6/16/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2474",1992,"17-Jun","6/17/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2475",1992,"18-Jun","6/18/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2476",1992,"19-Jun","6/19/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2477",1992,"20-Jun","6/20/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2478",1992,"21-Jun","6/21/92 0:00",NA,"Kwethluk River",NA,"Chum",28,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2479",1992,"22-Jun","6/22/92 0:00",NA,"Kwethluk River",NA,"Chum",82,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2480",1992,"23-Jun","6/23/92 0:00",NA,"Kwethluk River",NA,"Chum",78,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2481",1992,"24-Jun","6/24/92 0:00",NA,"Kwethluk River",NA,"Chum",83,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2482",1992,"25-Jun","6/25/92 0:00",NA,"Kwethluk River",NA,"Chum",281,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2483",1992,"26-Jun","6/26/92 0:00",NA,"Kwethluk River",NA,"Chum",449,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2484",1992,"27-Jun","6/27/92 0:00",NA,"Kwethluk River",NA,"Chum",346,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2485",1992,"28-Jun","6/28/92 0:00",NA,"Kwethluk River",NA,"Chum",314,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2486",1992,"29-Jun","6/29/92 0:00",NA,"Kwethluk River",NA,"Chum",287,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2487",1992,"30-Jun","6/30/92 0:00",NA,"Kwethluk River",NA,"Chum",30,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2488",1992,"1-Jul","7/1/92 0:00",NA,"Kwethluk River",NA,"Chum",147,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2489",1992,"2-Jul","7/2/92 0:00",NA,"Kwethluk River",NA,"Chum",490,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2490",1992,"3-Jul","7/3/92 0:00",NA,"Kwethluk River",NA,"Chum",908,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2491",1992,"4-Jul","7/4/92 0:00",NA,"Kwethluk River",NA,"Chum",855,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2492",1992,"5-Jul","7/5/92 0:00",NA,"Kwethluk River",NA,"Chum",469,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2493",1992,"6-Jul","7/6/92 0:00",NA,"Kwethluk River",NA,"Chum",754,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2494",1992,"7-Jul","7/7/92 0:00",NA,"Kwethluk River",NA,"Chum",533,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2495",1992,"8-Jul","7/8/92 0:00",NA,"Kwethluk River",NA,"Chum",847,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2496",1992,"9-Jul","7/9/92 0:00",NA,"Kwethluk River",NA,"Chum",522,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2497",1992,"10-Jul","7/10/92 0:00",NA,"Kwethluk River",NA,"Chum",1361,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2498",1992,"11-Jul","7/11/92 0:00",NA,"Kwethluk River",NA,"Chum",1169,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2499",1992,"12-Jul","7/12/92 0:00",NA,"Kwethluk River",NA,"Chum",831,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2500",1992,"13-Jul","7/13/92 0:00",NA,"Kwethluk River",NA,"Chum",716,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2501",1992,"14-Jul","7/14/92 0:00",NA,"Kwethluk River",NA,"Chum",589,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2502",1992,"15-Jul","7/15/92 0:00",NA,"Kwethluk River",NA,"Chum",1031,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2503",1992,"16-Jul","7/16/92 0:00",NA,"Kwethluk River",NA,"Chum",1145,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2504",1992,"17-Jul","7/17/92 0:00",NA,"Kwethluk River",NA,"Chum",751,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2505",1992,"18-Jul","7/18/92 0:00",NA,"Kwethluk River",NA,"Chum",758,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2506",1992,"19-Jul","7/19/92 0:00",NA,"Kwethluk River",NA,"Chum",687,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2507",1992,"20-Jul","7/20/92 0:00",NA,"Kwethluk River",NA,"Chum",470,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2508",1992,"21-Jul","7/21/92 0:00",NA,"Kwethluk River",NA,"Chum",584,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2509",1992,"22-Jul","7/22/92 0:00",NA,"Kwethluk River",NA,"Chum",731,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2510",1992,"23-Jul","7/23/92 0:00",NA,"Kwethluk River",NA,"Chum",1102,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2511",1992,"24-Jul","7/24/92 0:00",NA,"Kwethluk River",NA,"Chum",1196,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2512",1992,"25-Jul","7/25/92 0:00",NA,"Kwethluk River",NA,"Chum",894,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2513",1992,"26-Jul","7/26/92 0:00",NA,"Kwethluk River",NA,"Chum",849,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2514",1992,"27-Jul","7/27/92 0:00",NA,"Kwethluk River",NA,"Chum",583,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2515",1992,"28-Jul","7/28/92 0:00",NA,"Kwethluk River",NA,"Chum",559,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2516",1992,"29-Jul","7/29/92 0:00",NA,"Kwethluk River",NA,"Chum",841,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2517",1992,"30-Jul","7/30/92 0:00",NA,"Kwethluk River",NA,"Chum",733,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2518",1992,"31-Jul","7/31/92 0:00",NA,"Kwethluk River",NA,"Chum",693,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2519",1992,"1-Aug","8/1/92 0:00",NA,"Kwethluk River",NA,"Chum",611,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2520",1992,"2-Aug","8/2/92 0:00",NA,"Kwethluk River",NA,"Chum",484,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2521",1992,"3-Aug","8/3/92 0:00",NA,"Kwethluk River",NA,"Chum",363,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2522",1992,"4-Aug","8/4/92 0:00",NA,"Kwethluk River",NA,"Chum",349,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2523",1992,"5-Aug","8/5/92 0:00",NA,"Kwethluk River",NA,"Chum",452,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2524",1992,"6-Aug","8/6/92 0:00",NA,"Kwethluk River",NA,"Chum",614,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2525",1992,"7-Aug","8/7/92 0:00",NA,"Kwethluk River",NA,"Chum",301,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2526",1992,"8-Aug","8/8/92 0:00",NA,"Kwethluk River",NA,"Chum",190,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2527",1992,"9-Aug","8/9/92 0:00",NA,"Kwethluk River",NA,"Chum",368,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2528",1992,"10-Aug","8/10/92 0:00",NA,"Kwethluk River",NA,"Chum",231,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2529",1992,"11-Aug","8/11/92 0:00",NA,"Kwethluk River",NA,"Chum",123,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2530",1992,"12-Aug","8/12/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2531",1992,"13-Aug","8/13/92 0:00",NA,"Kwethluk River",NA,"Chum",238,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2532",1992,"14-Aug","8/14/92 0:00",NA,"Kwethluk River",NA,"Chum",90,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2533",1992,"15-Aug","8/15/92 0:00",NA,"Kwethluk River",NA,"Chum",80,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2534",1992,"16-Aug","8/16/92 0:00",NA,"Kwethluk River",NA,"Chum",59,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2535",1992,"17-Aug","8/17/92 0:00",NA,"Kwethluk River",NA,"Chum",37,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2536",1992,"18-Aug","8/18/92 0:00",NA,"Kwethluk River",NA,"Chum",40,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2537",1992,"19-Aug","8/19/92 0:00",NA,"Kwethluk River",NA,"Chum",41,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2538",1992,"20-Aug","8/20/92 0:00",NA,"Kwethluk River",NA,"Chum",30,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2539",1992,"21-Aug","8/21/92 0:00",NA,"Kwethluk River",NA,"Chum",26,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2540",1992,"22-Aug","8/22/92 0:00",NA,"Kwethluk River",NA,"Chum",21,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2541",1992,"23-Aug","8/23/92 0:00",NA,"Kwethluk River",NA,"Chum",9,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2542",1992,"24-Aug","8/24/92 0:00",NA,"Kwethluk River",NA,"Chum",17,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2543",1992,"25-Aug","8/25/92 0:00",NA,"Kwethluk River",NA,"Chum",8,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2544",1992,"26-Aug","8/26/92 0:00",NA,"Kwethluk River",NA,"Chum",6,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2545",1992,"27-Aug","8/27/92 0:00",NA,"Kwethluk River",NA,"Chum",5,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2546",1992,"28-Aug","8/28/92 0:00",NA,"Kwethluk River",NA,"Chum",7,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2547",1992,"29-Aug","8/29/92 0:00",NA,"Kwethluk River",NA,"Chum",4,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2548",1992,"30-Aug","8/30/92 0:00",NA,"Kwethluk River",NA,"Chum",4,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2549",1992,"31-Aug","8/31/92 0:00",NA,"Kwethluk River",NA,"Chum",2,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2550",1992,"1-Sep","9/1/92 0:00",NA,"Kwethluk River",NA,"Chum",2,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2551",1992,"2-Sep","9/2/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2552",1992,"3-Sep","9/3/92 0:00",NA,"Kwethluk River",NA,"Chum",2,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2553",1992,"4-Sep","9/4/92 0:00",NA,"Kwethluk River",NA,"Chum",2,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2554",1992,"5-Sep","9/5/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2555",1992,"6-Sep","9/6/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2556",1992,"7-Sep","9/7/92 0:00",NA,"Kwethluk River",NA,"Chum",2,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2557",1992,"8-Sep","9/8/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2558",1992,"9-Sep","9/9/92 0:00",NA,"Kwethluk River",NA,"Chum",1,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2559",1992,"10-Sep","9/10/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2560",1992,"11-Sep","9/11/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2561",1992,"12-Sep","9/12/92 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Counted Live",NA
"2562",1996,"22-Jun","6/22/96 0:00",NA,"Kwethluk River",NA,"Chum",3,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2563",1996,"23-Jun","6/23/96 0:00",NA,"Kwethluk River",NA,"Chum",132,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2564",1996,"24-Jun","6/24/96 0:00",NA,"Kwethluk River",NA,"Chum",144,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2565",1996,"25-Jun","6/25/96 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2566",1996,"26-Jun","6/26/96 0:00",NA,"Kwethluk River",NA,"Chum",150,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2567",1996,"27-Jun","6/27/96 0:00",NA,"Kwethluk River",NA,"Chum",516,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2568",1996,"28-Jun","6/28/96 0:00",NA,"Kwethluk River",NA,"Chum",306,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2569",1996,"29-Jun","6/29/96 0:00",NA,"Kwethluk River",NA,"Chum",813,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2570",1996,"30-Jun","6/30/96 0:00",NA,"Kwethluk River",NA,"Chum",1251,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2571",1996,"1-Jul","7/1/96 0:00",NA,"Kwethluk River",NA,"Chum",369,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2572",1996,"2-Jul","7/2/96 0:00",NA,"Kwethluk River",NA,"Chum",684,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2573",1996,"3-Jul","7/3/96 0:00",NA,"Kwethluk River",NA,"Chum",1179,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2574",1996,"4-Jul","7/4/96 0:00",NA,"Kwethluk River",NA,"Chum",2823,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2575",1996,"5-Jul","7/5/96 0:00",NA,"Kwethluk River",NA,"Chum",1347,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2576",1996,"6-Jul","7/6/96 0:00",NA,"Kwethluk River",NA,"Chum",1716,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2577",1996,"7-Jul","7/7/96 0:00",NA,"Kwethluk River",NA,"Chum",1926,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2578",1996,"8-Jul","7/8/96 0:00",NA,"Kwethluk River",NA,"Chum",1593,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2579",1996,"9-Jul","7/9/96 0:00",NA,"Kwethluk River",NA,"Chum",999,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2580",1996,"10-Jul","7/10/96 0:00",NA,"Kwethluk River",NA,"Chum",903,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2581",1996,"11-Jul","7/11/96 0:00",NA,"Kwethluk River",NA,"Chum",630,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2582",1996,"12-Jul","7/12/96 0:00",NA,"Kwethluk River",NA,"Chum",378,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2583",1996,"13-Jul","7/13/96 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2584",1996,"14-Jul","7/14/96 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2585",1996,"15-Jul","7/15/96 0:00",NA,"Kwethluk River",NA,"Chum",600,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2586",1996,"16-Jul","7/16/96 0:00",NA,"Kwethluk River",NA,"Chum",1503,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2587",1996,"17-Jul","7/17/96 0:00",NA,"Kwethluk River",NA,"Chum",516,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2588",1996,"18-Jul","7/18/96 0:00",NA,"Kwethluk River",NA,"Chum",357,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2589",1996,"19-Jul","7/19/96 0:00",NA,"Kwethluk River",NA,"Chum",573,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2590",1996,"20-Jul","7/20/96 0:00",NA,"Kwethluk River",NA,"Chum",885,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2591",1996,"21-Jul","7/21/96 0:00",NA,"Kwethluk River",NA,"Chum",1296,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2592",1996,"22-Jul","7/22/96 0:00",NA,"Kwethluk River",NA,"Chum",627,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2593",1996,"23-Jul","7/23/96 0:00",NA,"Kwethluk River",NA,"Chum",480,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2594",1996,"24-Jul","7/24/96 0:00",NA,"Kwethluk River",NA,"Chum",597,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2595",1996,"25-Jul","7/25/96 0:00",NA,"Kwethluk River",NA,"Chum",303,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2596",1996,"26-Jul","7/26/96 0:00",NA,"Kwethluk River",NA,"Chum",273,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2597",1996,"27-Jul","7/27/96 0:00",NA,"Kwethluk River",NA,"Chum",177,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Estimated",NA
"2598",1997,"20-Jun","6/20/97 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2599",1997,"21-Jun","6/21/97 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2600",1997,"22-Jun","6/22/97 0:00",NA,"Kwethluk River",NA,"Chum",0,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2601",1997,"23-Jun","6/23/97 0:00",NA,"Kwethluk River",NA,"Chum",27,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2602",1997,"24-Jun","6/24/97 0:00",NA,"Kwethluk River",NA,"Chum",30,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2603",1997,"25-Jun","6/25/97 0:00",NA,"Kwethluk River",NA,"Chum",12,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2604",1997,"26-Jun","6/26/97 0:00",NA,"Kwethluk River",NA,"Chum",36,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2605",1997,"27-Jun","6/27/97 0:00",NA,"Kwethluk River",NA,"Chum",18,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2606",1997,"28-Jun","6/28/97 0:00",NA,"Kwethluk River",NA,"Chum",84,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2607",1997,"29-Jun","6/29/97 0:00",NA,"Kwethluk River",NA,"Chum",87,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2608",1997,"30-Jun","6/30/97 0:00",NA,"Kwethluk River",NA,"Chum",135,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2609",1997,"1-Jul","7/1/97 0:00",NA,"Kwethluk River",NA,"Chum",72,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2610",1997,"2-Jul","7/2/97 0:00",NA,"Kwethluk River",NA,"Chum",207,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2611",1997,"3-Jul","7/3/97 0:00",NA,"Kwethluk River",NA,"Chum",468,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2612",1997,"4-Jul","7/4/97 0:00",NA,"Kwethluk River",NA,"Chum",579,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2613",1997,"5-Jul","7/5/97 0:00",NA,"Kwethluk River",NA,"Chum",492,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2614",1997,"6-Jul","7/6/97 0:00",NA,"Kwethluk River",NA,"Chum",372,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2615",1997,"7-Jul","7/7/97 0:00",NA,"Kwethluk River",NA,"Chum",204,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
"2616",1997,"8-Jul","7/8/97 0:00",NA,"Kwethluk River",NA,"Chum",117,NA,NA,"Single Run",NA,14,"Kwethluk River Escapement",NA,NA,"Calculated",NA
